-0.004679315,0.012698039
0.007786738,0.011340652
-0.030469134,-0.017072795
0.003391364,-0.005560959
-0.021533208,-0.010988634
-0.022822626,-0.012451259
0.001756552,-0.012220196
-0.034032484,-0.045220199
0.001328305,-0.012070424
0.007533126,0.008560858
-0.054261984,-0.012045182
0,-0.015088013
0.042572033,-0.003338563
-0.015278458,-0.00655222
0.005363236,-0.003620056
0.005537856,0.032799581
0.010866312,-0.002641806
0.033006834,0.0299742
-0.033681051,-0.023108586
-0.02305281,-0.007201303
-0.000532907,-0.019739294
0.01570993,0.017862274
-0.007517662,0.018769962
0.016233194,-0.004139094
0.026540681,0.019126668
0.001484047,0.005627159
-0.05036862,-0.024387753
0.007923456,0.001097418
0.001737641,-0.014092175
-0.010048038,0.003031933
-0.046629446,-0.012721713
0,-0.030934994
-0.000950817,-0.003303102
-0.012096922,0.00256948
-0.011478573,-0.037924005
-0.035315356,-0.012159595
0.039320053,-0.009447032
-0.010715038,-0.000994183
-0.015905668,0.020902648
-0.023846498,-0.018261438
-0.047741863,-0.048816774
-0.006427392,-0.020299096
0.02347539,0.03654846
-0.043463291,-0.037465203
0.001215289,-0.01117204
-0.010074281,-0.000177944
0.06171871,0.050459269
0.002442817,0.003950464
0.039921068,0.009801191
0.007709238,0.006193885
-0.003522156,0.026677664
0.031634285,-0.005683706
0.020643416,-0.004204775
-0.013064131,0.00702835
-0.019967428,0.003375003
0.06836638,0.028379434
-0.020626376,-0.003923899
0.00958032,0.007125859
0.023052626,0.004564397
-0.020524738,-0.013192092
-0.035439358,-0.039575426
0.013044212,0.033905256
0.016421016,0.013131002
0.028322241,0.046299865
0.009684728,-0.013565922
-0.008367252,-0.00663938
-0.024143678,-0.010973461
0.011714575,0.00457624
0.037347061,0.020350247
0.002530186,0
0,0
-0.02026854,0.010410568
0.012470933,-0.00569206
0.015419321,0.019679181
0.004957068,0.015000818
-0.043732255,-0.033145055
0.021029382,0.000107111
-0.007711286,0.014246565
0.026531285,0.019732664
-0.010117621,0.001193826
-0.002744255,-0.016191973
0.021379806,0.021224456
-0.0009505,0.013364378
0.038689132,0.015641377
-0.003798927,0.004722386
0.017254573,0.012728662
-0.013290323,-0.005234116
0.02378394,0.016838852
-0.0217472,-0.011834648
-0.000979319,-0.004118204
-0.027263206,-0.02444295
0.010298404,0.004393536
-0.011475674,0.002504001
0.029936576,0.021345107
-0.006882962,0.01755585
-0.01689961,-0.020868958
-0.001498313,-0.000809664
0.025962189,0.00163058
0,0.00693029
-0.019153403,0.003596128
0.015301234,-0.009320093
0.013483449,0.002727525
0.025489965,0.022988538
0.001981342,0.000450926
-0.013834487,-0.019199926
0.011418207,0.001198657
-0.002517863,0.006255363
-0.001011052,-0.010088166
0.003497083,0.002247523
-0.003486435,0.009563579
0.006093308,0.007607936
0.001396013,-0.003360153
-0.024055536,-0.026607747
-0.012801901,-0.001898177
-0.00138258,-0.017037019
0.008375844,0.006532695
0.003109374,0.010530485
-0.031078361,-0.028450775
0.002304071,-0.000397087
0.006503219,0.021006006
0.021217576,-0.006491876
-0.001478936,-0.002434553
0.009024344,0.01610096
-0.008567381,-0.009756314
0.004352434,0.018996966
-0.029577647,-0.026148902
0.002562476,-0.000129804
0,-0.01052673
-0.019879851,-0.005062892
-0.001669895,-0.011370978
0.003540952,0.005713551
-0.004029952,-0.010951065
0.024627968,0.020103773
0.00530194,0.00981059
0.029199472,0.027037465
0.008604637,0.004621884
-0.000382751,0.006393209
0.011366703,0.010856959
0.003620702,0.00790874
-0.000534409,0.002757225
0.023022629,0.018131092
0.003037511,0.000477297
0.002977407,0.003589901
-0.00260985,-0.009714293
-0.004573436,0.00679058
0.011825409,0.020259518
0.000739529,-0.002400819
0.015225583,0.013411189
0.003007551,-0.002555235
-0.002917791,-0.006186667
-0.005640579,0.007141904
0.013349737,0.01108049
-0.003350552,-0.003177243
-0.012740935,-0.013443727
0.011459209,0.010512515
0.006856468,0.007872083
-0.008567996,-0.008324871
-0.024559914,-0.01925327
0.010094531,0.009641885
0.006837444,-4.21E-05
0.010889255,0.014198886
0.01845147,0.023348771
-0.000545889,0.010500577
0.002366611,0.004957708
0.000116725,-0.004106477
0.002777914,-0.004156013
-0.001990379,0.009242537
-0.008109142,-0.006164299
-0.022372209,-0.017967666
-0.003301906,-0.00598433
0.008498592,-0.001465902
0.01303221,0.012772763
0.008806056,0.015583349
0,0.002873531
0.007752278,0.01084736
0.010368274,-0.00103475
-0.001351306,0.005179929
0.006319121,-0.000698728
0.003130399,0.004297024
0.015207304,0.014512465
-0.003064311,0.005445147
0.002633813,-0.00036404
-0.006979274,-0.002200783
-0.009556581,-0.014179304
-0.006109338,-0.002034007
0.017652877,0.017615119
-0.00223207,-0.001245038
-0.003333824,-0.004051818
-0.026097229,-0.017376967
-0.004515691,-0.016212542
0.014765453,0.008032903
0.013612406,0.023523141
0.00270795,-0.004043262
0.007442123,0.010892793
0.005624801,9.16E-05
0.004376823,0.010575071
-0.002791504,-0.010315897
0.017393671,0.019869578
0.004148815,-0.004118031
-0.008131019,-0.009167473
0.009361385,0.01594895
-0.006258672,-0.005858889
-0.008893203,0.001612484
0.010587366,-0.010527017
-0.012253261,-0.000778076
-0.011786491,-0.013986319
-0.003323385,0.000550359
-0.019734359,-0.021614441
-0.006195842,-0.005098468
0.006435592,0.006416061
0.002423036,-0.014107112
0.00104211,0.016556042
0.019052883,0.006450039
0.002500083,0.001380545
0.021995171,0.019047949
-6.40E-05,-0.002355524
0.005019358,0.00648076
-0.010312341,-0.000105516
0.005722896,0.001930278
0.014363915,0.014123227
0.000919076,-0.006568908
-0.000468443,0.000538703
-0.013516784,-0.015621595
-0.003220084,-0.005852463
0.013523927,0.020448651
-0.00053348,-0.006402333
0.004494025,0.00538219
-0.001594961,-0.008318025
0.000342636,0.002869599
-0.008437646,-7.26E-05
0.00549437,0.007764681
-0.002471451,-0.003357898
-0.010304438,-0.015214504
0.003665636,-0.00846942
0.005822698,0.008986643
0.003676275,0.003094079
0.00693534,0.008030007
-0.00556247,-0.001427231
0.001127594,0.010294153
-0.011880825,-0.013355087
0.005812939,-0.005558315
0.010448907,0.015016334
0.00355724,0.007488026
0.002296069,0.004134724
0.005242394,0.001824665
0.001153372,0
0,0.003681056
-0.001401965,0.004186106
0.000195328,-0.00746846
-0.010100375,0.000783591
0.015916069,0.016777763
0.003110806,0.00131582
0.000545376,0.000585708
0.003993283,-0.000359589
0.002877549,0.003554423
0.001745232,-0.000497677
-0.009425438,-0.009893407
0.008291384,-7.47E-05
0.002423567,0.005499697
-0.010882186,-0.011114664
0.012422194,0.005403105
0,0.005296237
-0.010654438,-0.017593107
-0.019126605,-0.013776535
-0.022389806,-0.008199445
0.004587541,-0.007667436
-0.004212071,0.003881709
0.004868323,-0.010127461
-0.011888153,-0.012274409
-0.009877767,0.010072536
0.014165355,0.008520053
0.012889515,0.009226841
-0.005489426,-0.005941013
-0.031635816,-0.027518736
0.002892972,-0.021005008
-0.008902849,0.006990165
0.012955814,0.002812647
0.007398858,0.005973752
0,0.000520113
-0.002748402,-0.003473171
0.017840667,0.002932286
0,0.01261871
0.004228991,0.010460354
0.006563167,0.007058343
0.002184195,0.006743182
-0.001046374,-0.002708243
-0.012176614,-0.011454109
0.009673506,0.003122244
-0.002083164,-0.014050056
0.001404348,0.013824601
0.010107284,0.013641532
0.002327644,0.010262272
0.000429127,0.008006659
0.003729217,-0.000617057
0.0139103,0.014754495
-0.000175654,0.001064674
0.001711315,-0.000303826
0.004514325,0.007955017
0.00403337,-0.003856762
-0.00021737,0.001601952
0.000452076,-0.006702784
0.007749057,0.008422483
0.005804795,0.005994462
-0.000325895,-0.002990566
-0.005099485,-0.001628348
0.00508233,-0.001586534
0.007145391,0.006135255
-0.005508385,-0.000184603
-0.001705629,0.009993925
0.000737463,-0.003365283
0.005667142,0.001639787
4.26E-05,-0.003988002
-0.003278272,-0.000537831
0.007386521,0.011916154
0.007896758,0
0,0
0.001682879,0.005250169
-0.005894051,-0.003953149
0.00336867,-0.009357213
0.006661623,0.013490297
0.001765063,0.002303192
0.000685109,-0.003337412
0.011088384,0.0061868
0.000842168,0.003594524
-0.01625795,-0.015112856
0.004511129,-0.005225307
0.008026026,0.012064507
-0.001019431,-0.00889712
0.002261236,-0.012900104
0.002792559,0.015972171
-0.023659567,-0.029021541
0.006441938,-0.011822851
0.012860144,0.012360258
-0.016787736,-0.006068731
0.0130352,0.000863421
-0.024127171,-0.030722352
-0.006608358,-0.013654444
-0.032888466,-0.017706496
-0.015426629,-0.033875001
0.043034725,0.067042467
-0.003403127,-0.007264982
0.013645989,0.012905352
-0.012219412,0.003240997
-0.018979079,-0.035458268
0.001108852,-0.00055238
-0.014297727,0.013739955
-0.044899189,-0.046420552
0.014912655,-0.000833535
-0.012992123,-0.001938918
0.00035387,-0.026448367
-0.005677006,0.019345618
0.032347213,0.029856859
-0.012451871,-0.000867179
-0.017314285,-0.000316987
0,-0.002435159
0.025514387,0.000555776
0.004043236,0.012310678
-0.035017487,-0.021691071
-0.013624434,-0.009470185
0.01091624,-0.008124869
-0.005959341,0.015901475
0.029079822,0.015173935
0.004370107,0.007070273
-0.001806321,0.01186348
0.023222473,0.006593924
-0.000556094,0.000989027
0.001282138,0.002465087
0.00131629,0.00221193
-0.003864245,0.009956113
-0.016201322,-0.007960963
-0.002989922,-0.013176245
-0.016946193,-0.017800734
0.002855218,-0.007953517
-0.002035951,0.00912492
-0.031508271,-0.034902985
-0.010164425,0.002201934
-0.003245746,-0.022401698
-0.004673293,0.003560579
0.005344686,-0.003738593
0,0.026362864
0.030850062,0.012938215
0.009368673,0.012232775
0.0071781,0.005906262
0.000732597,0.003920399
0.015261854,0.018808495
-0.000155215,-7.34E-05
0.001195446,-0.009217097
-0.029242932,-0.015674885
0.005964074,-0.00339961
0.011351892,-0.003202757
-0.012902686,0.009445343
0.022263616,0.021510898
0.008186429,0.00094104
0.011137931,0.00650243
-0.001049869,0.005502492
-0.006946068,-0.004554765
-0.004167314,-0.003207669
6.35E-05,-0.006165908
0.02178352,0.025194828
-0.004807873,0.000501044
0.006032852,0.000769452
-0.001269391,-0.001961077
-0.003710877,-0.010199694
0.005468066,0.013367948
-0.005985299,-0.007752502
-0.028583327,-0.024910185
-0.00539328,0.000432349
-0.004031704,-0.000208761
0.000120447,-0.000690329
0.012118458,0.014231898
0.001481685,-0.004438279
-0.017080409,-0.016559421
-0.003669695,-0.009876182
-0.004048532,0.005666019
-0.014618777,-0.015370175
0.003283982,-0.009328747
-0.00771448,0.008409564
0.016450715,0.008337548
-0.014437883,0.000375835
0.029077658,0.028944995
0.009039912,0.000777359
0.013132363,0.009502452
-0.011537451,0.002650618
0,-0.007760931
0.006418033,0.006180087
0.020741297,0.020395796
-0.00071333,0.000484693
0.00353491,-0.003291133
-0.000364488,-0.003385827
0.000826575,-0.005119605
0.015095292,0.014510754
-0.002567373,-0.002636234
-0.004837173,-0.009540356
-0.008366175,-0.004187824
0.020972838,0.013605931
-0.005683545,-0.004653907
0.004838733,0.000129939
-0.002591138,-0.00372329
-0.003088461,-0.002052123
0.00440668,-5.64E-05
-0.008067421,-0.008419221
0.020646748,0.015770769
-0.000672205,0.007364936
-0.001647951,7.76E-05
0.006103643,-0.000715553
0.000145893,0.003023713
0.003811421,-0.002811905
0.007095823,0.016923241
-0.003648103,-0.002618464
0.002025533,-0.00085113
0.007217618,0.003826994
-0.016004698,-0.00475292
0.010469066,0.004381638
0.001772366,0.008504807
0.002386454,-0.00251091
0.002144637,0.002497145
1.69E-05,-0.006240309
-0.002694156,-0.00775805
0.001630874,0.004239755
0.007729385,0.007955497
0.003671294,-0.005426311
0.019099224,0.016419017
0.003915147,-0.001128411
-0.00212323,-0.002137489
-0.008084915,0.005811444
0.004366586,-0.010570965
-0.004251214,-0.003419001
-0.011878701,-0.002616897
-0.00121821,0.006972103
7.51E-05,-0.013762476
-0.014387044,-0.020006461
0.014812719,0.010218959
-0.007496632,0.005656774
0,-0.005822911
-0.001379798,-0.020118927
-0.006088749,-0.005513605
0.021386708,0.022416874
0.012737032,0.019000469
0.00259991,-0.001358638
-0.00129911,-0.000184585
0.000514944,0.008135224
0.003694902,0.001569353
0.003835407,0.002307034
0.005983684,0.000681404
4.84E-05,0.005687324
0.000910538,0.002944845
-0.005135629,-0.003066529
0.006166034,0.000570854
0.000836423,-0.003572554
0.002545174,0.003737539
0.006011978,0.01055667
0.003373865,0.001131094
-0.001645724,0.000888
0.000612494,0.000183047
0,-0.005860665
0.00077105,0.000208575
0.001008621,0.001923258
-0.001509338,-0.00919071
-0.000190815,-0.006157861
0.01125131,0.00963293
-0.00131389,0.006576534
0.004994592,-0.000548291
-0.002125149,-0.000620243
-0.001846505,-0.005461397
-0.001377275,-0.009845709
0.003718222,0.012638036
0.008967269,0.014396731
-0.001712249,-0.000367489
0.007357426,-0.000761239
0.001375442,-0.002146761
0,0.010994785
-0.010167185,-0.01064461
-0.001295772,-0.010087879
0.002410664,0.00839604
0.005819323,0.004157979
0.00026336,-0.004044152
0.004212062,0.007096901
0.002241765,0.00191942
-0.018013749,-0.010477804
0.007633327,-0.002649511
0.016555814,0.015088586
-0.002726279,0.001617824
0.002351473,-0.002883468
0.002880096,0.002761148
0.006220742,0.008216678
0.004176098,0.003980283
-0.002789697,-0.003024061
0.00074922,-0.003742423
0.005492239,0.004727187
0.002382143,0.000168532
-0.003240202,-0.00054988
0.006237986,0.006974609
0.003070891,-0.000580515
0.001922906,0.000571574
-0.020742153,-0.012615329
0,-0.005464894
